"","J(cost function)","0","1","2","3"
"2692",1.39206317769204,2.97047257396743,13.5326084055847,9.3507435855598,-0.116845773822294
"2693",1.39206317757248,2.97047298483888,13.532608399343,9.35074459810303,-0.11684904628849
"2694",1.39206317745362,2.97047339451635,13.5326083931088,9.35074560767303,-0.116852309169453
"2695",1.39206317733546,2.97047380300328,13.5326083868819,9.35074661427855,-0.116855562493256
"2696",1.39206317721799,2.97047421030309,13.5326083806625,9.3507476179283,-0.116858806287888
"2697",1.39206317710121,2.97047461641921,13.5326083744505,9.350748618631,-0.116862040581258
"2698",1.39206317698511,2.97047502135504,13.5326083682461,9.35074961639532,-0.116865265401193
"2699",1.39206317686969,2.97047542511398,13.5326083620492,9.35075061122992,-0.116868480775439
"2700",1.39206317675494,2.97047582769944,13.53260835586,9.3507516031434,-0.116871686731659
"2701",1.39206317664087,2.97047622911478,13.5326083496784,9.35075259214438,-0.116874883297436
"2702",1.39206317652746,2.97047662936337,13.5326083435045,9.35075357824143,-0.116878070500274
"2703",1.39206317641472,2.97047702844859,13.5326083373384,9.35075456144309,-0.116881248367592
"2704",1.39206317630263,2.97047742637379,13.53260833118,9.35075554175789,-0.116884416926734
"2705",1.3920631761912,2.9704778231423,13.5326083250294,9.35075651919432,-0.11688757620496
"2706",1.39206317608043,2.97047821875746,13.5326083188867,9.35075749376086,-0.116890726229452
"2707",1.3920631759703,2.9704786132226,13.5326083127519,9.35075846546595,-0.116893867027311
"2708",1.39206317586082,2.97047900654102,13.532608306625,9.35075943431802,-0.116896998625562
"2709",1.39206317575197,2.97047939871605,13.5326083005061,9.35076040032547,-0.116900121051146
"2710",1.39206317564377,2.97047978975096,13.5326082943952,9.35076136349666,-0.116903234330929
"2711",1.39206317553619,2.97048017964905,13.5326082882924,9.35076232383994,-0.116906338491697
"2712",1.39206317542925,2.9704805684136,13.5326082821976,9.35076328136365,-0.116909433560156
"2713",1.39206317532293,2.97048095604788,13.5326082761109,9.35076423607607,-0.116912519562938
"2714",1.39206317521723,2.97048134255513,13.5326082700324,9.35076518798548,-0.116915596526592
"2715",1.39206317511215,2.97048172793862,13.5326082639621,9.35076613710012,-0.116918664477592
"2716",1.39206317500769,2.97048211220159,13.5326082579,9.35076708342824,-0.116921723442335
"2717",1.39206317490384,2.97048249534725,13.5326082518461,9.35076802697801,-0.116924773447139
"2718",1.39206317480059,2.97048287737885,13.5326082458006,9.35076896775763,-0.116927814518246
"2719",1.39206317469795,2.97048325829959,13.5326082397634,9.35076990577525,-0.116930846681821
"2720",1.39206317459591,2.97048363811267,13.5326082337345,9.35077084103898,-0.116933869963952
"2721",1.39206317449447,2.97048401682128,13.532608227714,9.35077177355694,-0.116936884390651
"2722",1.39206317439362,2.97048439442863,13.5326082217019,9.35077270333721,-0.116939889987853
"2723",1.39206317429336,2.97048477093787,13.5326082156983,9.35077363038784,-0.116942886781419
"2724",1.39206317419368,2.97048514635219,13.5326082097032,9.35077455471687,-0.116945874797132
"2725",1.39206317409459,2.97048552067473,13.5326082037165,9.3507754763323,-0.116948854060701
"2726",1.39206317399608,2.97048589390865,13.5326081977385,9.35077639524212,-0.11695182459776
"2727",1.39206317389815,2.97048626605709,13.5326081917689,9.35077731145429,-0.116954786433866
"2728",1.39206317380078,2.97048663712318,13.532608185808,9.35077822497674,-0.116957739594502
"2729",1.39206317370399,2.97048700711005,13.5326081798557,9.3507791358174,-0.116960684105079
"2730",1.39206317360777,2.9704873760208,13.5326081739121,9.35078004398415,-0.116963619990928
"2731",1.3920631735121,2.97048774385855,13.5326081679772,9.35078094948487,-0.116966547277312
"2732",1.392063173417,2.97048811062639,13.532608162051,9.35078185232739,-0.116969465989416
"2733",1.39206317332245,2.97048847632741,13.5326081561335,9.35078275251953,-0.116972376152353
"2734",1.39206317322846,2.97048884096468,13.5326081502248,9.3507836500691,-0.116975277791161
"2735",1.39206317313502,2.97048920454128,13.5326081443249,9.35078454498388,-0.116978170930806
"2736",1.39206317304212,2.97048956706027,13.5326081384338,9.3507854372716,-0.116981055596181
"2737",1.39206317294976,2.97048992852471,13.5326081325515,9.35078632694,-0.116983931812104
"2738",1.39206317285795,2.97049028893763,13.5326081266781,9.3507872139968,-0.116986799603324
"2739",1.39206317276667,2.97049064830207,13.5326081208136,9.35078809844966,-0.116989658994514
"2740",1.39206317267593,2.97049100662106,13.5326081149581,9.35078898030625,-0.116992510010277
"2741",1.39206317258572,2.97049136389762,13.5326081091115,9.35078985957422,-0.116995352675142
"2742",1.39206317249604,2.97049172013475,13.5326081032738,9.35079073626117,-0.116998187013569
"2743",1.39206317240688,2.97049207533547,13.5326080974452,9.3507916103747,-0.117001013049943
"2744",1.39206317231824,2.97049242950275,13.5326080916255,9.35079248192238,-0.11700383080858
"2745",1.39206317223012,2.97049278263959,13.5326080858149,9.35079335091176,-0.117006640313724
"2746",1.39206317214252,2.97049313474897,13.5326080800134,9.35079421735036,-0.117009441589548
"2747",1.39206317205543,2.97049348583384,13.5326080742209,9.35079508124569,-0.117012234660155
"2748",1.39206317196885,2.97049383589717,13.5326080684376,9.35079594260522,-0.117015019549576
"2749",1.39206317188277,2.9704941849419,13.5326080626633,9.35079680143643,-0.117017796281773
"2750",1.3920631717972,2.97049453297099,13.5326080568982,9.35079765774674,-0.117020564880636
"2751",1.39206317171213,2.97049487998736,13.5326080511423,9.35079851154358,-0.117023325369987
"2752",1.39206317162755,2.97049522599394,13.5326080453956,9.35079936283432,-0.117026077773577
"2753",1.39206317154348,2.97049557099364,13.532608039658,9.35080021162636,-0.117028822115089
"2754",1.39206317145989,2.97049591498938,13.5326080339297,9.35080105792703,-0.117031558418135
"2755",1.39206317137679,2.97049625798406,13.5326080282107,9.35080190174367,-0.117034286706258
"2756",1.39206317129418,2.97049659998056,13.5326080225009,9.35080274308358,-0.117037007002933
"2757",1.39206317121205,2.97049694098177,13.5326080168003,9.35080358195404,-0.117039719331565
"2758",1.3920631711304,2.97049728099057,13.5326080111091,9.35080441836233,-0.117042423715492
"2759",1.39206317104923,2.97049762000983,13.5326080054272,9.35080525231567,-0.117045120177982
"2760",1.39206317096854,2.9704979580424,13.5326079997546,9.3508060838213,-0.117047808742237
"2761",1.39206317088832,2.97049829509114,13.5326079940914,9.35080691288641,-0.117050489431389
"2762",1.39206317080856,2.97049863115888,13.5326079884376,9.35080773951818,-0.117053162268503
"2763",1.39206317072928,2.97049896624847,13.5326079827931,9.35080856372377,-0.117055827276577
"2764",1.39206317065045,2.97049930036273,13.5326079771581,9.3508093855103,-0.11705848447854
"2765",1.39206317057209,2.97049963350448,13.5326079715324,9.35081020488491,-0.117061133897257
"2766",1.39206317049419,2.97049996567653,13.5326079659162,9.35081102185467,-0.117063775555522
"2767",1.39206317041674,2.97050029688168,13.5326079603094,9.35081183642667,-0.117066409476065
"2768",1.39206317033974,2.97050062712274,13.5326079547121,9.35081264860795,-0.117069035681549
"2769",1.3920631702632,2.97050095640248,13.5326079491243,9.35081345840555,-0.11707165419457
"2770",1.3920631701871,2.97050128472368,13.532607943546,9.35081426582647,-0.117074265037659
"2771",1.39206317011145,2.97050161208912,13.5326079379771,9.35081507087771,-0.11707686823328
"2772",1.39206317003624,2.97050193850156,13.5326079324178,9.35081587356623,-0.117079463803831
"2773",1.39206316996147,2.97050226396375,13.5326079268681,9.35081667389898,-0.117082051771644
"2774",1.39206316988714,2.97050258847845,13.5326079213278,9.3508174718829,-0.117084632158989
"2775",1.39206316981324,2.97050291204839,13.5326079157971,9.35081826752488,-0.117087204988066
"2776",1.39206316973978,2.9705032346763,13.532607910276,9.35081906083181,-0.117089770281013
"2777",1.39206316966674,2.97050355636491,13.5326079047645,9.35081985181057,-0.117092328059902
"2778",1.39206316959414,2.97050387711693,13.5326078992626,9.35082064046799,-0.117094878346742
"2779",1.39206316952195,2.97050419693508,13.5326078937703,9.3508214268109,-0.117097421163475
"2780",1.39206316945019,2.97050451582205,13.5326078882876,9.35082221084612,-0.117099956531981
"2781",1.39206316937885,2.97050483378054,13.5326078828145,9.35082299258041,-0.117102484474074
"2782",1.39206316930793,2.97050515081323,13.5326078773511,9.35082377202056,-0.117105005011506
"2783",1.39206316923742,2.9705054669228,13.5326078718973,9.3508245491733,-0.117107518165964
"2784",1.39206316916733,2.97050578211192,13.5326078664532,9.35082532404537,-0.117110023959072
"2785",1.39206316909764,2.97050609638326,13.5326078610188,9.35082609664346,-0.117112522412391
"2786",1.39206316902836,2.97050640973946,13.532607855594,9.35082686697426,-0.117115013547418
"2787",1.39206316895949,2.97050672218318,13.532607850179,9.35082763504445,-0.117117497385587
"2788",1.39206316889102,2.97050703371705,13.5326078447736,9.35082840086066,-0.117119973948271
"2789",1.39206316882295,2.97050734434371,13.5326078393779,9.35082916442953,-0.117122443256778
"2790",1.39206316875528,2.97050765406578,13.532607833992,9.35082992575765,-0.117124905332355
"2791",1.392063168688,2.97050796288589,13.5326078286158,9.35083068485163,-0.117127360196187
"2792",1.39206316862112,2.97050827080663,13.5326078232493,9.35083144171803,-0.117129807869396
"2793",1.39206316855463,2.97050857783062,13.5326078178926,9.35083219636339,-0.117132248373043
"2794",1.39206316848853,2.97050888396044,13.5326078125456,9.35083294879426,-0.117134681728127
"2795",1.39206316842282,2.97050918919869,13.5326078072084,9.35083369901713,-0.117137107955585
"2796",1.39206316835749,2.97050949354794,13.5326078018809,9.3508344470385,-0.117139527076293
"2797",1.39206316829254,2.97050979701077,13.5326077965633,9.35083519286484,-0.117141939111067
"2798",1.39206316822797,2.97051009958975,13.5326077912554,9.35083593650261,-0.11714434408066
"2799",1.39206316816378,2.97051040128742,13.5326077859572,9.35083667795824,-0.117146742005766
"2800",1.39206316809996,2.97051070210635,13.5326077806689,9.35083741723814,-0.117149132907018
"2801",1.39206316803652,2.97051100204908,13.5326077753904,9.35083815434871,-0.117151516804987
"2802",1.39206316797345,2.97051130111813,13.5326077701217,9.35083888929633,-0.117153893720185
"2803",1.39206316791075,2.97051159931605,13.5326077648628,9.35083962208736,-0.117156263673066
"2804",1.39206316784842,2.97051189664535,13.5326077596137,9.35084035272813,-0.11715862668402
"2805",1.39206316778645,2.97051219310855,13.5326077543744,9.35084108122497,-0.11716098277338
"2806",1.39206316772484,2.97051248870815,13.532607749145,9.35084180758418,-0.117163331961419
"2807",1.39206316766359,2.97051278344666,13.5326077439254,9.35084253181205,-0.11716567426835
"2808",1.3920631676027,2.97051307732657,13.5326077387156,9.35084325391483,-0.117168009714328
"2809",1.39206316754217,2.97051337035037,13.5326077335156,9.35084397389878,-0.117170338319447
"2810",1.39206316748199,2.97051366252052,13.5326077283256,9.35084469177012,-0.117172660103744
"2811",1.39206316742216,2.97051395383951,13.5326077231453,9.35084540753507,-0.117174975087197
"2812",1.39206316736269,2.97051424430981,13.5326077179749,9.35084612119981,-0.117177283289725
"2813",1.39206316730356,2.97051453393386,13.5326077128144,9.35084683277053,-0.117179584731189
"2814",1.39206316724478,2.97051482271411,13.5326077076637,9.35084754225336,-0.117181879431392
"2815",1.39206316718634,2.97051511065302,13.5326077025229,9.35084824965446,-0.117184167410077
"2816",1.39206316712824,2.97051539775302,13.5326076973919,9.35084895497994,-0.117186448686932
"2817",1.39206316707049,2.97051568401654,13.5326076922709,9.35084965823589,-0.117188723281587
"2818",1.39206316701307,2.970515969446,13.5326076871597,9.35085035942842,-0.117190991213613
"2819",1.39206316695598,2.97051625404382,13.5326076820583,9.35085105856357,-0.117193252502524
"2820",1.39206316689923,2.9705165378124,13.5326076769668,9.3508517556474,-0.117195507167778
"2821",1.39206316684282,2.97051682075415,13.5326076718853,9.35085245068593,-0.117197755228775
"2822",1.39206316678673,2.97051710287147,13.5326076668136,9.35085314368517,-0.117199996704858
"2823",1.39206316673097,2.97051738416673,13.5326076617517,9.35085383465113,-0.117202231615315
"2824",1.39206316667554,2.97051766464233,13.5326076566998,9.35085452358978,-0.117204459979375
"2825",1.39206316662043,2.97051794430064,13.5326076516577,9.35085521050707,-0.117206681816213
"2826",1.39206316656564,2.97051822314403,13.5326076466255,9.35085589540894,-0.117208897144946
"2827",1.39206316651118,2.97051850117485,13.5326076416032,9.35085657830132,-0.117211105984637
"2828",1.39206316645703,2.97051877839546,13.5326076365908,9.35085725919012,-0.117213308354292
"2829",1.3920631664032,2.97051905480821,13.5326076315883,9.35085793808122,-0.11721550427286
"2830",1.39206316634968,2.97051933041544,13.5326076265956,9.35085861498049,-0.117217693759237
"2831",1.39206316629648,2.97051960521948,13.5326076216129,9.35085928989379,-0.117219876832263
"2832",1.39206316624359,2.97051987922266,13.53260761664,9.35085996282696,-0.117222053510722
"2833",1.39206316619101,2.97052015242731,13.532607611677,9.35086063378581,-0.117224223813342
"2834",1.39206316613874,2.97052042483573,13.5326076067239,9.35086130277614,-0.1172263877588
"2835",1.39206316608677,2.97052069645024,13.5326076017807,9.35086196980374,-0.117228545365714
"2836",1.3920631660351,2.97052096727313,13.5326075968473,9.35086263487438,-0.117230696652651
"2837",1.39206316598374,2.9705212373067,13.5326075919239,9.35086329799381,-0.11723284163812
"2838",1.39206316593268,2.97052150655324,13.5326075870103,9.35086395916776,-0.117234980340579
"2839",1.39206316588192,2.97052177501503,13.5326075821066,9.35086461840196,-0.11723711277843
"2840",1.39206316583145,2.97052204269434,13.5326075772128,9.35086527570209,-0.117239238970023
"2841",1.39206316578128,2.97052230959344,13.5326075723288,9.35086593107385,-0.117241358933652
"2842",1.3920631657314,2.97052257571459,13.5326075674547,9.35086658452289,-0.117243472687559
"2843",1.39206316568182,2.97052284106005,13.5326075625905,9.35086723605488,-0.117245580249931
"2844",1.39206316563252,2.97052310563207,13.5326075577362,9.35086788567544,-0.117247681638904
"2845",1.39206316558352,2.97052336943289,13.5326075528917,9.35086853339019,-0.11724977687256
"2846",1.3920631655348,2.97052363246474,13.5326075480571,9.35086917920473,-0.117251865968927
"2847",1.39206316548636,2.97052389472986,13.5326075432324,9.35086982312464,-0.11725394894598
"2848",1.39206316543821,2.97052415623046,13.5326075384175,9.3508704651555,-0.117256025821644
"2849",1.39206316539034,2.97052441696877,13.5326075336125,9.35087110530284,-0.11725809661379
"2850",1.39206316534275,2.97052467694699,13.5326075288174,9.35087174357221,-0.117260161340235
"2851",1.39206316529544,2.97052493616733,13.532607524032,9.35087237996913,-0.117262220018745
"2852",1.3920631652484,2.97052519463199,13.5326075192566,9.35087301449909,-0.117264272667037
"2853",1.39206316520164,2.97052545234316,13.532607514491,9.35087364716758,-0.11726631930277
"2854",1.39206316515516,2.97052570930301,13.5326075097352,9.35087427798007,-0.117268359943557
"2855",1.39206316510894,2.97052596551374,13.5326075049892,9.35087490694202,-0.117270394606957
"2856",1.392063165063,2.97052622097751,13.5326075002531,9.35087553405885,-0.117272423310476
"2857",1.39206316501733,2.9705264756965,13.5326074955269,9.350876159336,-0.117274446071572
"2858",1.39206316497192,2.97052672967285,13.5326074908104,9.35087678277887,-0.11727646290765
"2859",1.39206316492678,2.97052698290873,13.5326074861038,9.35087740439284,-0.117278473836063
"2860",1.3920631648819,2.97052723540628,13.5326074814069,9.35087802418329,-0.117280478874116
"2861",1.39206316483728,2.97052748716765,13.5326074767199,9.35087864215558,-0.117282478039061
"2862",1.39206316479293,2.97052773819496,13.5326074720427,9.35087925831504,-0.117284471348101
"2863",1.39206316474883,2.97052798849035,13.5326074673753,9.35087987266702,-0.117286458818387
"2864",1.392063164705,2.97052823805595,13.5326074627177,9.3508804852168,-0.117288440467021
"2865",1.39206316466142,2.97052848689386,13.5326074580699,9.3508810959697,-0.117290416311055
"2866",1.39206316461809,2.9705287350062,13.5326074534319,9.35088170493098,-0.11729238636749
"2867",1.39206316457502,2.97052898239508,13.5326074488036,9.35088231210592,-0.117294350653278
"2868",1.3920631645322,2.9705292290626,13.5326074441852,9.35088291749976,-0.117296309185322
"2869",1.39206316448963,2.97052947501084,13.5326074395765,9.35088352111773,-0.117298261980473
"2870",1.39206316444731,2.97052972024189,13.5326074349775,9.35088412296505,-0.117300209055536
"2871",1.39206316440523,2.97052996475784,13.5326074303884,9.35088472304692,-0.117302150427265
"2872",1.39206316436341,2.97053020856076,13.5326074258089,9.35088532136854,-0.117304086112364
"2873",1.39206316432182,2.97053045165272,13.5326074212393,9.35088591793505,-0.11730601612749
"2874",1.39206316428049,2.97053069403578,13.5326074166793,9.35088651275164,-0.11730794048925
"2875",1.39206316423939,2.970530935712,13.5326074121291,9.35088710582343,-0.117309859214202
"2876",1.39206316419853,2.97053117668343,13.5326074075886,9.35088769715555,-0.117311772318858
"2877",1.39206316415791,2.97053141695211,13.5326074030579,9.35088828675311,-0.117313679819679
"2878",1.39206316411753,2.97053165652009,13.5326073985368,9.35088887462121,-0.117315581733078
"2879",1.39206316407739,2.9705318953894,13.5326073940255,9.35088946076493,-0.117317478075422
"2880",1.39206316403748,2.97053213356206,13.5326073895238,9.35089004518932,-0.117319368863028
"2881",1.39206316399781,2.97053237104011,13.5326073850319,9.35089062789945,-0.117321254112165
"2882",1.39206316395836,2.97053260782554,13.5326073805496,9.35089120890036,-0.117323133839056
"2883",1.39206316391915,2.97053284392039,13.5326073760771,9.35089178819704,-0.117325008059877
"2884",1.39206316388017,2.97053307932664,13.5326073716141,9.35089236579453,-0.117326876790753
"2885",1.39206316384141,2.9705333140463,13.5326073671609,9.3508929416978,-0.117328740047765
"2886",1.39206316380288,2.97053354808136,13.5326073627173,9.35089351591184,-0.117330597846947
"2887",1.39206316376458,2.97053378143381,13.5326073582834,9.35089408844159,-0.117332450204284
"2888",1.3920631637265,2.97053401410563,13.5326073538591,9.35089465929202,-0.117334297135716
"2889",1.39206316368864,2.97053424609879,13.5326073494444,9.35089522846806,-0.117336138657135
"2890",1.39206316365101,2.97053447741527,13.5326073450393,9.35089579597462,-0.117337974784387
"2891",1.39206316361359,2.97053470805704,13.5326073406439,9.3508963618166,-0.117339805533272
"2892",1.3920631635764,2.97053493802604,13.5326073362581,9.3508969259989,-0.117341630919543
"2893",1.39206316353942,2.97053516732424,13.5326073318819,9.35089748852639,-0.117343450958907
"2894",1.39206316350266,2.97053539595357,13.5326073275152,9.35089804940394,-0.117345265667027
"2895",1.39206316346611,2.97053562391599,13.5326073231582,9.35089860863637,-0.117347075059516
"2896",1.39206316342978,2.97053585121343,13.5326073188107,9.35089916622854,-0.117348879151945
"2897",1.39206316339366,2.97053607784782,13.5326073144728,9.35089972218525,-0.117350677959837
"2898",1.39206316335775,2.97053630382108,13.5326073101445,9.35090027651132,-0.117352471498672
"2899",1.39206316332205,2.97053652913514,13.5326073058257,9.35090082921152,-0.117354259783882
"2900",1.39206316328656,2.97053675379191,13.5326073015164,9.35090138029063,-0.117356042830855
"2901",1.39206316325128,2.9705369777933,13.5326072972167,9.35090192975343,-0.117357820654935
"2902",1.3920631632162,2.97053720114121,13.5326072929265,9.35090247760464,-0.11735959327142
"2903",1.39206316318133,2.97053742383754,13.5326072886458,9.35090302384901,-0.117361360695562
"2904",1.39206316314666,2.97053764588419,13.5326072843746,9.35090356849125,-0.11736312294257
"2905",1.3920631631122,2.97053786728303,13.5326072801129,9.35090411153608,-0.117364880027608
"2906",1.39206316307794,2.97053808803595,13.5326072758607,9.35090465298817,-0.117366631965796
"2907",1.39206316304387,2.97053830814483,13.532607271618,9.35090519285221,-0.117368378772209
"2908",1.39206316301001,2.97053852761154,13.5326072673847,9.35090573113287,-0.117370120461879
"2909",1.39206316297635,2.97053874643794,13.5326072631609,9.35090626783479,-0.117371857049791
"2910",1.39206316294288,2.97053896462589,13.5326072589465,9.35090680296261,-0.117373588550891
"2911",1.39206316290961,2.97053918217725,13.5326072547416,9.35090733652094,-0.117375314980076
"2912",1.39206316287653,2.97053939909387,13.5326072505461,9.35090786851441,-0.117377036352204
"2913",1.39206316284365,2.97053961537758,13.53260724636,9.35090839894761,-0.117378752682086
"2914",1.39206316281095,2.97053983103024,13.5326072421833,9.35090892782511,-0.117380463984491
"2915",1.39206316277845,2.97054004605367,13.532607238016,9.3509094551515,-0.117382170274145
"2916",1.39206316274614,2.9705402604497,13.5326072338581,9.35090998093131,-0.117383871565731
"2917",1.39206316271402,2.97054047422015,13.5326072297095,9.3509105051691,-0.117385567873888
"2918",1.39206316268209,2.97054068736684,13.5326072255704,9.35091102786939,-0.117387259213212
"2919",1.39206316265034,2.97054089989159,13.5326072214406,9.3509115490367,-0.117388945598259
"2920",1.39206316261878,2.97054111179619,13.5326072173201,9.35091206867552,-0.117390627043538
"2921",1.39206316258741,2.97054132308246,13.5326072132089,9.35091258679035,-0.11739230356352
"2922",1.39206316255621,2.97054153375219,13.5326072091071,9.35091310338567,-0.11739397517263
"2923",1.3920631625252,2.97054174380717,13.5326072050146,9.35091361846593,-0.117395641885252
"2924",1.39206316249438,2.97054195324918,13.5326072009314,9.35091413203558,-0.117397303715729
"2925",1.39206316246373,2.97054216208002,13.5326071968575,9.35091464409906,-0.117398960678361
"2926",1.39206316243326,2.97054237030145,13.5326071927929,9.35091515466079,-0.117400612787406
"2927",1.39206316240297,2.97054257791524,13.5326071887375,9.35091566372519,-0.11740226005708
"2928",1.39206316237285,2.97054278492316,13.5326071846914,9.35091617129664,-0.117403902501559
"2929",1.39206316234292,2.97054299132698,13.5326071806545,9.35091667737953,-0.117405540134974
"2930",1.39206316231315,2.97054319712844,13.5326071766269,9.35091718197824,-0.117407172971419
"2931",1.39206316228357,2.9705434023293,13.5326071726085,9.35091768509711,-0.117408801024944
"2932",1.39206316225415,2.9705436069313,13.5326071685993,9.35091818674051,-0.117410424309559
"2933",1.39206316222491,2.97054381093619,13.5326071645993,9.35091868691275,-0.117412042839231
"2934",1.39206316219584,2.9705440143457,13.5326071606085,9.35091918561816,-0.117413656627888
"2935",1.39206316216694,2.97054421716156,13.5326071566268,9.35091968286104,-0.117415265689418
"2936",1.3920631621382,2.9705444193855,13.5326071526544,9.35092017864569,-0.117416870037665
"2937",1.39206316210964,2.97054462101923,13.5326071486911,9.3509206729764,-0.117418469686437
"2938",1.39206316208124,2.97054482206447,13.5326071447369,9.35092116585742,-0.117420064649497
"2939",1.39206316205301,2.97054502252294,13.5326071407918,9.35092165729302,-0.11742165494057
"2940",1.39206316202494,2.97054522239634,13.5326071368559,9.35092214728744,-0.117423240573342
"2941",1.39206316199704,2.97054542168636,13.5326071329291,9.35092263584491,-0.117424821561456
"2942",1.3920631619693,2.97054562039471,13.5326071290114,9.35092312296965,-0.117426397918517
"2943",1.39206316194173,2.97054581852308,13.5326071251027,9.35092360866586,-0.11742796965809
"2944",1.39206316191431,2.97054601607315,13.5326071212032,9.35092409293775,-0.1174295367937
"2945",1.39206316188706,2.97054621304661,13.5326071173127,9.35092457578949,-0.117431099338832
"2946",1.39206316185996,2.97054640944512,13.5326071134312,9.35092505722526,-0.117432657306931
"2947",1.39206316183302,2.97054660527037,13.5326071095588,9.3509255372492,-0.117434210711405
"2948",1.39206316180624,2.97054680052402,13.5326071056954,9.35092601586546,-0.11743575956562
"2949",1.39206316177962,2.97054699520773,13.532607101841,9.35092649307819,-0.117437303882905
"2950",1.39206316175315,2.97054718932315,13.5326070979956,9.35092696889149,-0.117438843676549
"2951",1.39206316172684,2.97054738287195,13.5326070941592,9.35092744330948,-0.117440378959801
"2952",1.39206316170068,2.97054757585577,13.5326070903317,9.35092791633625,-0.117441909745874
"2953",1.39206316167468,2.97054776827624,13.5326070865132,9.35092838797589,-0.117443436047938
"2954",1.39206316164883,2.97054796013502,13.5326070827037,9.35092885823247,-0.11744495787913
"2955",1.39206316162313,2.97054815143373,13.5326070789031,9.35092932711005,-0.117446475252544
"2956",1.39206316159757,2.970548342174,13.5326070751114,9.35092979461268,-0.117447988181237
"2957",1.39206316157217,2.97054853235746,13.5326070713287,9.35093026074439,-0.117449496678228
"2958",1.39206316154692,2.97054872198572,13.5326070675548,9.35093072550921,-0.117451000756498
"2959",1.39206316152181,2.97054891106041,13.5326070637898,9.35093118891115,-0.117452500428991
"2960",1.39206316149685,2.97054909958312,13.5326070600337,9.35093165095422,-0.11745399570861
"2961",1.39206316147204,2.97054928755547,13.5326070562864,9.3509321116424,-0.117455486608223
"2962",1.39206316144737,2.97054947497905,13.532607052548,9.35093257097967,-0.117456973140659
"2963",1.39206316142285,2.97054966185547,13.5326070488184,9.35093302896999,-0.117458455318711
"2964",1.39206316139847,2.97054984818631,13.5326070450977,9.35093348561733,-0.117459933155132
"2965",1.39206316137423,2.97055003397316,13.5326070413857,9.35093394092562,-0.11746140666264
"2966",1.39206316135014,2.9705502192176,13.5326070376825,9.35093439489879,-0.117462875853915
"2967",1.39206316132619,2.97055040392122,13.5326070339882,9.35093484754076,-0.117464340741598
"2968",1.39206316130237,2.97055058808558,13.5326070303025,9.35093529885544,-0.117465801338296
"2969",1.3920631612787,2.97055077171225,13.5326070266257,9.35093574884673,-0.117467257656577
"2970",1.39206316125516,2.9705509548028,13.5326070229576,9.35093619751851,-0.117468709708973
"2971",1.39206316123176,2.97055113735878,13.5326070192982,9.35093664487466,-0.11747015750798
"2972",1.3920631612085,2.97055131938176,13.5326070156475,9.35093709091903,-0.117471601066056
"2973",1.39206316118537,2.97055150087328,13.5326070120055,9.35093753565548,-0.117473040395622
"2974",1.39206316116238,2.97055168183489,13.5326070083722,9.35093797908784,-0.117474475509066
"2975",1.39206316113953,2.97055186226812,13.5326070047476,9.35093842121995,-0.117475906418736
"2976",1.39206316111681,2.97055204217453,13.5326070011316,9.35093886205563,-0.117477333136945
"2977",1.39206316109422,2.97055222155563,13.5326069975243,9.35093930159866,-0.117478755675971
"2978",1.39206316107176,2.97055240041297,13.5326069939257,9.35093973985286,-0.117480174048054
"2979",1.39206316104943,2.97055257874806,13.5326069903356,9.35094017682201,-0.117481588265401
"2980",1.39206316102724,2.97055275656241,13.5326069867541,9.35094061250987,-0.117482998340181
"2981",1.39206316100517,2.97055293385756,13.5326069831813,9.3509410469202,-0.117484404284528
"2982",1.39206316098324,2.97055311063501,13.532606979617,9.35094148005677,-0.117485806110541
"2983",1.39206316096143,2.97055328689626,13.5326069760613,9.3509419119233,-0.117487203830281
"2984",1.39206316093975,2.97055346264281,13.5326069725141,9.35094234252352,-0.117488597455778
"2985",1.3920631609182,2.97055363787617,13.5326069689755,9.35094277186115,-0.117489986999024
"2986",1.39206316089677,2.97055381259783,13.5326069654454,9.3509431999399,-0.117491372471975
"2987",1.39206316087547,2.97055398680928,13.5326069619238,9.35094362676347,-0.117492753886555
"2988",1.39206316085429,2.970554160512,13.5326069584107,9.35094405233552,-0.11749413125465
"2989",1.39206316083323,2.97055433370747,13.5326069549061,9.35094447665975,-0.117495504588114
"2990",1.3920631608123,2.97055450639717,13.53260695141,9.35094489973981,-0.117496873898764
"2991",1.3920631607915,2.97055467858257,13.5326069479223,9.35094532157935,-0.117498239198383
"2992",1.39206316077081,2.97055485026514,13.5326069444431,9.35094574218201,-0.11749960049872
"2993",1.39206316075025,2.97055502144634,13.5326069409723,9.35094616155143,-0.11750095781149
"2994",1.3920631607298,2.97055519212763,13.5326069375099,9.35094657969123,-0.117502311148372
"2995",1.39206316070948,2.97055536231047,13.5326069340559,9.350946996605,-0.117503660521013
"2996",1.39206316068927,2.9705555319963,13.5326069306103,9.35094741229636,-0.117505005941024
"2997",1.39206316066918,2.97055570118658,13.532606927173,9.35094782676889,-0.117506347419983
"2998",1.39206316064921,2.97055586988275,13.5326069237441,9.35094824002616,-0.117507684969433
"2999",1.39206316062936,2.97055603808623,13.5326069203236,9.35094865207175,-0.117509018600884
"3000",1.39206316060962,2.97055620579848,13.5326069169114,9.3509490629092,-0.117510348325814
"3001",1.39206316059,2.97055637302092,13.5326069135075,9.35094947254208,-0.117511674155664
"3002",1.39206316057049,2.97055653975497,13.5326069101119,9.3509498809739,-0.117512996101843
